Num,Direction,Elevator,Floor,Garden,Layout,Region,Price,Renovation,Size,Year,UnitPrice
643,西南,有电梯,高楼层(共49层),世茂滨江花园,2室2厅,浦东,1400.0,精装,139.02,1995.0,10.070493454179253
644,南,无电梯,高楼层(共6层),芳华路253弄,2室1厅,浦东,355.0,简装,75.02,1995.0,4.73207144761397
645,南,有电梯,低楼层(共18层),宝林一村,1室1厅,宝山,248.0,精装,59.73,1995.0,4.15201741168592
646,南,无电梯,低楼层(共6层),龙州小区,2室0厅,徐汇,236.0,精装,43.05,1995.0,5.481997677119629
647,南北,有电梯,低楼层(共11层),湖畔佳苑(公寓),4室2厅,青浦,1250.0,精装,277.15,1995.0,4.510193036261953
648,南,无电梯,中楼层(共6层),香楠小区,2室2厅,浦东,370.0,简装,62.75,1995.0,5.896414342629482
649,南,有电梯,低楼层(共8层),富力桃园(公寓),4室2厅,青浦,445.0,毛坯,150.9,1995.0,2.948972829688535
650,南,有电梯,高楼层(共21层),四季全景台,4室2厅,浦东,2000.0,精装,212.65,1995.0,9.405125793557488
651,南,有电梯,中楼层(共17层),水清木华,3室2厅,浦东,1599.0,精装,161.24,1995.0,9.916894070950136
652,南,无电梯,中楼层(共5层),江秋新苑(公寓),2室2厅,松江,195.0,精装,79.43,1995.0,2.454991816693944
653,南,无电梯,中楼层(共6层),航华二村二街坊,2室1厅,闵行,315.0,精装,68.76,1995.0,4.5811518324607325
654,南,无电梯,高楼层(共6层),延长小区(闸北),2室0厅,闸北,336.0,精装,44.8,1995.0,7.500000000000001
655,南,有电梯,高楼层(共20层),华润中央公园(芳礼路99弄)(公寓),3室2厅,嘉定,999.0,精装,188.5,1995.0,5.29973474801061
656,南北,,低楼层(共23层),恒大御景湾,3室2厅,嘉定,440.0,毛坯,130.0,1995.0,3.3846153846153846
657,南,有电梯,高楼层(共18层),古北御庭,3室2厅,浦东,1300.0,精装,146.85,1995.0,8.85257065032346
658,南,有电梯,高楼层(共21层),金桥瑞仕花园,2室2厅,浦东,1200.0,精装,124.92,1995.0,9.606147934678194
659,南北,有电梯,中楼层(共25层),士林华苑,4室2厅,黄浦,1620.0,精装,184.36,1995.0,8.787155565198525
660,南,有电梯,低楼层(共18层),公园3000黄兴花园,3室2厅,杨浦,890.0,简装,132.0,1995.0,6.742424242424242
661,南,有电梯,中楼层(共25层),嘉宝紫提湾(公寓),2室2厅,嘉定,270.0,精装,69.76,1995.0,3.870412844036697
662,南,有电梯,高楼层(共12层),上海康城,3室2厅,闵行,405.0,精装,117.96,1995.0,3.4333672431332656
663,南,有电梯,中楼层(共14层),春申景城MIDTOWN,2室2厅,闵行,705.0,精装,108.7,1995.0,6.485740570377184
664,南,有电梯,低楼层(共27层),宝华现代城,2室2厅,闸北,820.0,精装,95.82,1995.0,8.557712377374244
665,北,有电梯,低楼层(共27层),长发花园,3室2厅,长宁,780.0,简装,121.45,1995.0,6.422396047756278
666,南,有电梯,中楼层(共20层),天安花园,2室2厅,浦东,910.0,精装,110.0,1995.0,8.272727272727273
667,南,有电梯,低楼层(共39层),瑞虹新城(一期),3室2厅,虹口,958.0,精装,124.96,1995.0,7.666453265044814
668,南北,无电梯,高楼层(共5层),锦博苑,3室2厅,浦东,599.0,精装,102.95,1995.0,5.818358426420592
669,南,有电梯,中楼层(共21层),联洋年华,2室2厅,浦东,1080.0,精装,118.39,1995.0,9.122392093926852
670,南,无电梯,高楼层(共6层),恒大小区,2室1厅,浦东,330.0,精装,64.99,1995.0,5.077704262194184
671,南北,无电梯,中楼层(共5层),新城金郡,3室2厅,嘉定,425.0,简装,93.7,1995.0,4.535752401280683
672,南,有电梯,中楼层(共15层),绿地新江桥城,2室1厅,嘉定,315.0,精装,77.06,1995.0,4.0877238515442516
673,南,有电梯,中楼层(共28层),嘉宏紫薇园,2室1厅,虹口,585.0,简装,87.97,1995.0,6.649994316244174
674,南,有电梯,低楼层(共25层),东鼎名人府邸(松江),3室2厅,松江,730.0,精装,186.53,1995.0,3.9135795850533426
675,西,有电梯,中楼层(共35层),江临天下,4室2厅,浦东,1720.0,精装,210.11,1995.0,8.186188187140068
676,南,,中楼层(共6层),佳乐苑,3室2厅,青浦,329.0,精装,129.71,1995.0,2.536427415002698
677,南北,有电梯,高楼层(共28层),宝华现代城,2室2厅,闸北,840.0,精装,96.13,1995.0,8.738167065432227
678,南,,中楼层(共18层),佳兆业壹号,2室1厅,嘉定,295.0,其他,75.47,1995.0,3.9088379488538494
679,南,有电梯,低楼层(共18层),绿庭尚城,3室2厅,松江,366.0,其他,88.87,1995.0,4.118375154720378
680,南,,高楼层(共7层),安化路417号,2室1厅,长宁,360.0,精装,60.59,1995.0,5.94157451724707
681,南,有电梯,高楼层(共33层),汇龙新城,3室2厅,黄浦,1348.0,简装,143.69,1995.0,9.381306980304823
682,南,无电梯,高楼层(共6层),申良花园,2室2厅,闵行,316.0,简装,95.9,1995.0,3.295099061522419
683,南北,有电梯,中楼层(共11层),嘉丰佳苑,3室2厅,嘉定,358.0,精装,141.58,1995.0,2.5286057352733433
684,南,有电梯,低楼层(共14层),名庭花苑,3室2厅,松江,485.0,精装,153.61,1995.0,3.15734652691882
685,西,有电梯,中楼层(共21层),保利叶语(二期)(公寓),4室1厅,宝山,635.0,精装,127.36,1995.0,4.985866834170854
686,南,有电梯,低楼层(共23层),汇龙新城,3室2厅,黄浦,1500.0,精装,158.3,1995.0,9.475679090334806
687,南,,中楼层(共29层),百汇园,3室2厅,徐汇,2020.0,精装,189.0,1995.0,10.687830687830688
688,南,无电梯,高楼层(共6层),定西路1235弄,2室1厅,长宁,326.0,简装,52.37,1995.0,6.224937941569602
689,南北,有电梯,高楼层(共13层),金帝城市岸泊(公寓),5室2厅,嘉定,668.0,精装,188.39,1995.0,3.5458357662296303
690,南,有电梯,中楼层(共10层),绿地诺丁山(公寓),1室1厅,松江,205.0,精装,48.6,1995.0,4.2181069958847734
691,南,,中楼层(共14层),佳兆业8号(公寓),2室2厅,奉贤,230.0,毛坯,88.14,1995.0,2.6094849103698663
692,南,无电梯,高楼层(共6层),江桥二村,2室1厅,嘉定,215.0,简装,66.45,1995.0,3.235515425131678
693,南,无电梯,高楼层(共6层),玉兰二村,2室2厅,嘉定,239.0,精装,120.5,1995.0,1.983402489626556
694,南,有电梯,高楼层(共7层),三泾南宅,3室1厅,长宁,455.0,简装,63.59,1995.0,7.15521308381821
695,南,有电梯,中楼层(共32层),世茂湖滨花园(公寓),3室2厅,浦东,1580.0,精装,207.94,1995.0,7.598345676637492
696,南,有电梯,中楼层(共20层),实地公寓,1室1厅,普陀,362.5,简装,66.9,1995.0,5.418535127055306
697,南,有电梯,低楼层(共25层),泾东小区,1室1厅,浦东,365.0,简装,53.73,1995.0,6.793225386190211
698,南北,有电梯,高楼层(共20层),新湖明珠城,3室2厅,普陀,1180.0,精装,140.49,1995.0,8.39917431845683
699,南,,低楼层(共18层),海尚墅林苑,2室2厅,奉贤,170.0,毛坯,88.4,1995.0,1.923076923076923
700,南,,高楼层(共13层),爱博四村,2室2厅,闵行,410.0,毛坯,84.57,1995.0,4.848054865791652
701,南,有电梯,中楼层(共18层),金浦大楼,2室2厅,徐汇,673.0,简装,100.5,1995.0,6.696517412935323
702,南北,有电梯,高楼层(共17层),明天华城,4室2厅,浦东,700.0,精装,179.84,1995.0,3.8923487544483986
703,南,无电梯,中楼层(共6层),怡静园,2室1厅,浦东,182.0,毛坯,62.0,1995.0,2.935483870967742
704,南,有电梯,高楼层(共18层),钦州公寓,2室1厅,徐汇,418.0,精装,69.76,1995.0,5.99197247706422
705,南,无电梯,高楼层(共5层),鞍山四村第二小区,2室0厅,杨浦,305.0,精装,46.26,1995.0,6.593169044530913
706,南北,无电梯,高楼层(共6层),城南新村,2室1厅,嘉定,195.0,毛坯,67.38,1995.0,2.894033837934105
707,南,无电梯,低楼层(共6层),文致公寓,3室2厅,虹口,600.0,精装,106.0,1995.0,5.660377358490566
708,南,无电梯,中楼层(共6层),西环三村,2室1厅,闵行,255.0,简装,74.5,1995.0,3.422818791946309
709,南,有电梯,中楼层(共27层),瀚林世家,1室1厅,静安,700.0,精装,57.1,1995.0,12.259194395796847
710,南,无电梯,低楼层(共6层),久耕小区,1室1厅,虹口,255.0,简装,40.58,1995.0,6.283883686545097
711,南,无电梯,中楼层(共4层),东都小区,1室1厅,浦东,170.0,简装,52.17,1995.0,3.258577726662833
712,西,有电梯,低楼层(共29层),三和花园,1室2厅,静安,680.0,精装,69.48,1995.0,9.78698906160046
713,南北,有电梯,低楼层(共17层),浦江宝邸,1室1厅,闵行,156.0,毛坯,52.64,1995.0,2.9635258358662613
714,南北,有电梯,低楼层(共18层),锦绣华都,2室2厅,浦东,425.0,毛坯,90.04,1995.0,4.720124389160373
715,南,有电梯,低楼层(共7层),静安新城三区,2室1厅,闵行,320.0,简装,64.91,1995.0,4.929902942535819
716,南,有电梯,中楼层(共13层),临汾名城,2室2厅,闸北,560.0,精装,94.14,1995.0,5.9485872105374975
717,南,有电梯,中楼层(共11层),丽江佳苑,1室1厅,嘉定,230.0,毛坯,60.07,1995.0,3.8288663226236057
718,南,无电梯,低楼层(共6层),中芯花园(公寓),3室2厅,浦东,700.0,精装,121.31,1995.0,5.770340450086555
719,南,无电梯,低楼层(共5层),平阳新村四街坊,2室2厅,闵行,380.0,简装,73.94,1995.0,5.139302136867731
720,南,无电梯,低楼层(共6层),荣丰花园,2室2厅,杨浦,580.0,毛坯,91.57,1995.0,6.333952167740527
721,南,无电梯,高楼层(共6层),金塔新村,3室1厅,闵行,248.0,简装,81.35,1995.0,3.0485556238475726
722,南,有电梯,低楼层(共19层),上外中山大楼,2室1厅,虹口,428.0,精装,74.51,1995.0,5.744195410012079
723,南,有电梯,中楼层(共8层),尚东国际名园,2室2厅,浦东,910.0,精装,106.28,1995.0,8.562288295069628
724,南,有电梯,中楼层(共18层),远洋香奈,3室2厅,宝山,440.0,毛坯,115.51,1995.0,3.8091940091766947
725,西北,有电梯,高楼层(共29层),爱邦大厦,2室2厅,徐汇,398.0,毛坯,96.98,1995.0,4.103938956485873
726,南北,有电梯,中楼层(共12层),浦江智汇园,2室2厅,闵行,390.0,精装,81.32,1995.0,4.795868175110674
727,南,有电梯,中楼层(共14层),金桥和苑,2室2厅,浦东,525.0,毛坯,79.24,1995.0,6.625441696113074
728,南,无电梯,低楼层(共6层),沙田公寓,3室1厅,浦东,265.0,简装,88.0,1995.0,3.0113636363636362
729,南,有电梯,低楼层(共25层),恒阳花苑,2室2厅,杨浦,635.0,简装,86.85,1995.0,7.311456534254463
730,南北,有电梯,低楼层(共20层),天安花园,2室2厅,浦东,930.0,精装,109.99,1995.0,8.455314119465406
731,南,有电梯,低楼层(共9层),泰成花苑,3室1厅,徐汇,750.0,简装,122.36,1995.0,6.129454069957503
732,南北,有电梯,低楼层(共20层),绿地清猗园(威廉公馆),3室2厅,嘉定,605.0,精装,131.0,1995.0,4.6183206106870225
733,南,有电梯,中楼层(共18层),华泽新苑,2室1厅,松江,204.9,精装,72.13,1995.0,2.84070428393179
734,南北,无电梯,高楼层(共6层),金杨新村九街坊,2室1厅,浦东,320.0,精装,61.21,1995.0,5.227903937265153
735,南,无电梯,高楼层(共6层),江桥二村,1室1厅,嘉定,180.0,其他,49.17,1995.0,3.6607687614399023
736,南,有电梯,高楼层(共19层),联业大楼,2室1厅,长宁,530.0,简装,77.57,1995.0,6.832538352455847
737,南,,高楼层(共23层),大名城名郡,3室2厅,嘉定,286.0,精装,89.0,1995.0,3.2134831460674156
738,南,有电梯,低楼层(共18层),绿地香颂(浦东)(公寓),3室1厅,浦东,420.0,精装,87.84,1995.0,4.781420765027322
739,西,有电梯,中楼层(共36层),凯欣豪园,1室0厅,长宁,520.0,精装,46.28,1995.0,11.235955056179774
740,南,有电梯,中楼层(共8层),毕加索小镇(一期)(公寓),2室2厅,浦东,480.0,其他,89.23,1995.0,5.379356718592401
741,南,无电梯,高楼层(共7层),中南小区,2室1厅,黄浦,820.0,精装,79.13,1995.0,10.362694300518136
742,南,有电梯,高楼层(共18层),惠益新苑,2室1厅,浦东,190.0,毛坯,78.94,1995.0,2.4068913098555864
743,南,无电梯,高楼层(共6层),馨乐园,2室2厅,浦东,450.0,精装,90.0,1995.0,5.0
744,南北,无电梯,中楼层(共7层),华业小区,2室1厅,静安,893.0,精装,77.67,1995.0,11.497360628299214
745,南,无电梯,中楼层(共6层),竹园小区(嘉定),1室1厅,嘉定,165.0,简装,52.56,1995.0,3.139269406392694
746,南,无电梯,高楼层(共6层),新宜小区,1室0厅,普陀,158.0,简装,34.84,1995.0,4.535017221584385
747,东南,有电梯,高楼层(共20层),金轩公寓,1室1厅,徐汇,530.0,其他,72.29,1995.0,7.331581131553465
748,南,有电梯,低楼层(共22层),绿庭尚城,1室2厅,松江,280.0,其他,70.26,1995.0,3.9851978366068885
749,西南西,有电梯,高楼层(共18层),锦绣家园,2室2厅,黄浦,740.0,精装,100.98,1995.0,7.3281837987720335
750,东南,有电梯,高楼层(共19层),中福花苑,1室2厅,黄浦,430.0,简装,44.62,1995.0,9.636934110264455
751,南北,有电梯,中楼层(共20层),第九城市(二期),4室2厅,浦东,1450.0,毛坯,156.68,1995.0,9.254531529231555
752,东南,有电梯,低楼层(共25层),上海绿城,3室2厅,浦东,1150.0,其他,127.49,1995.0,9.020315318848537
753,南,无电梯,中楼层(共6层),梅园三街坊,2室1厅,浦东,543.0,精装,49.79,1995.0,10.905804378389234
754,南,有电梯,低楼层(共30层),弘辉名苑,2室2厅,黄浦,1190.0,精装,100.72,1995.0,11.81493248610008
755,南,无电梯,高楼层(共6层),文苑小区(虹口),2室1厅,虹口,296.0,其他,63.38,1995.0,4.670242978857684
756,南,有电梯,中楼层(共14层),中虹家园,2室1厅,浦东,270.0,其他,68.67,1995.0,3.9318479685452163
757,南,有电梯,高楼层(共6层),航华二村驰骋小区,2室1厅,闵行,259.0,其他,71.47,1995.0,3.623898139079334
758,南,无电梯,高楼层(共6层),富友嘉园,2室2厅,嘉定,249.0,精装,71.92,1995.0,3.4621802002224693
759,南,无电梯,高楼层(共6层),田林十二村,2室1厅,徐汇,423.0,精装,50.08,1995.0,8.446485623003195
760,南,无电梯,高楼层(共6层),三江小区,1室1厅,徐汇,410.0,简装,47.15,1995.0,8.695652173913043
761,南,无电梯,低楼层(共6层),广海花园,2室1厅,闵行,352.0,简装,64.48,1995.0,5.459057071960298
762,南北,无电梯,低楼层(共6层),金帝城市岸泊(公寓),2室2厅,嘉定,345.0,简装,90.98,1995.0,3.7920422070784787
763,南,有电梯,高楼层(共14层),颐亭花园(公寓),2室2厅,松江,360.0,精装,98.67,1995.0,3.6485253876558223
764,南,有电梯,低楼层(共29层),欧阳名邸,2室2厅,虹口,710.0,简装,102.1,1995.0,6.953966699314398
765,西南,有电梯,高楼层(共26层),红旗教师公寓,2室2厅,徐汇,740.0,精装,89.03,1995.0,8.311805009547344
766,南,有电梯,低楼层(共24层),逸翠公馆,2室2厅,浦东,640.0,精装,103.58,1995.0,6.178798995945163
767,东南,有电梯,中楼层(共24层),大宁龙盛雅苑,2室1厅,闸北,540.0,简装,61.94,1995.0,8.718114304165322
768,南,,中楼层(共6层),好日子大家园C区,2室2厅,宝山,320.0,精装,93.47,1995.0,3.423558360971435
769,南,有电梯,低楼层(共14层),经纬观澜弘郡家园(三期),2室2厅,宝山,408.0,精装,86.43,1995.0,4.7205831308573405
770,南北,有电梯,低楼层(共16层),环球翡翠湾花园(公寓),3室2厅,浦东,780.0,简装,135.9,1995.0,5.739514348785872
771,南,无电梯,低楼层(共6层),汇丽苑,3室2厅,浦东,455.0,简装,122.28,1995.0,3.7209682695453057
772,南,有电梯,高楼层(共11层),联洋花园(一期),3室2厅,浦东,998.0,简装,108.42,1995.0,9.204943737317837
773,南北,无电梯,中楼层(共6层),香山新村东北街坊,2室1厅,浦东,360.0,简装,65.8,1995.0,5.471124620060791
774,南北,有电梯,中楼层(共16层),美丽星城,2室2厅,松江,328.0,精装,87.4,1995.0,3.7528604118993134
775,南,有电梯,低楼层(共14层),高行绿洲(六期),2室2厅,浦东,272.0,其他,80.3,1995.0,3.3872976338729766
776,南,有电梯,高楼层(共18层),绿地香颂(浦东)(公寓),2室2厅,浦东,460.0,精装,87.91,1995.0,5.232624274826527
777,东南,无电梯,低楼层(共6层),白玉新村,2室1厅,普陀,335.0,毛坯,55.49,1995.0,6.037123806091188
778,南北,无电梯,高楼层(共7层),光复新苑,3室2厅,普陀,498.0,精装,105.47,1995.0,4.721721816630321
779,南,有电梯,高楼层(共14层),浦润苑,3室2厅,闵行,380.0,毛坯,107.97,1995.0,3.519496156339724
780,南,有电梯,高楼层(共16层),涵合园(公寓),2室2厅,浦东,665.0,精装,80.11,1995.0,8.301086006740732
781,南,有电梯,高楼层(共18层),大华清水湾,2室2厅,普陀,880.0,精装,98.57,1995.0,8.927665618342296
782,南北,无电梯,高楼层(共6层),三林苑,2室2厅,浦东,330.0,简装,71.88,1995.0,4.590984974958264
783,南,有电梯,中楼层(共32层),亚都国际名园,2室2厅,徐汇,1075.0,精装,112.45,1995.0,9.559804357492219
784,南北,有电梯,低楼层(共18层),东方帕堤欧,3室2厅,宝山,330.0,精装,84.85,1995.0,3.889216263995286
785,南,无电梯,高楼层(共6层),航华四村,2室1厅,闵行,240.0,简装,54.03,1995.0,4.441976679622432
786,西南,有电梯,中楼层(共8层),新家坡园景苑,3室2厅,黄浦,888.0,精装,109.65,1995.0,8.098495212038303
787,南,有电梯,中楼层(共25层),花木绿城锦绣兰庭,3室2厅,浦东,1580.0,精装,158.0,1995.0,10.0
788,东南北,有电梯,低楼层(共37层),东方巴黎,2室1厅,徐汇,980.0,精装,86.79,1995.0,11.291623458923839
789,东南,有电梯,低楼层(共32层),瑞虹新城(一期),2室2厅,虹口,635.0,精装,72.06,1995.0,8.81210102692201
790,南北,有电梯,中楼层(共14层),阳城书院,2室2厅,上海周边,620.0,精装,92.53,1995.0,6.700529557981195
791,南,有电梯,高楼层(共24层),东明苑,2室1厅,浦东,470.0,其他,78.1,1995.0,6.017925736235596
792,南,有电梯,中楼层(共20层),绿地清猗园(威廉公馆),2室2厅,嘉定,425.0,毛坯,86.33,1995.0,4.922969998841654
793,南,有电梯,低楼层(共20层),江临天下,3室2厅,浦东,1245.0,精装,125.34,1995.0,9.932982288176161
794,南,有电梯,低楼层(共31层),百汇园,2室2厅,徐汇,1550.0,精装,132.91,1995.0,11.662026935520277
795,南,有电梯,低楼层(共10层),上海花城,2室2厅,长宁,710.0,精装,102.62,1995.0,6.918729292535568
796,南,有电梯,中楼层(共25层),上海绿城,3室2厅,浦东,1110.0,简装,127.49,1995.0,8.706565220801632
797,南,有电梯,高楼层(共35层),徐汇世家花园,3室2厅,徐汇,990.0,其他,122.16,1995.0,8.104125736738704
798,南,有电梯,中楼层(共16层),城中花园,3室2厅,浦东,510.0,简装,143.0,1995.0,3.5664335664335662
799,东北,有电梯,低楼层(共29层),新领地,3室2厅,浦东,480.0,精装,125.65,1995.0,3.820135296458416
800,南,,中楼层(共26层),骏丰玲珑坊,2室1厅,嘉定,275.0,其他,73.99,1995.0,3.7167184754696585
801,南,有电梯,低楼层(共18层),汇锦城二期,3室2厅,浦东,255.0,精装,90.95,1995.0,2.803738317757009
802,南,有电梯,高楼层(共11层),大唐盛世花园,2室2厅,浦东,1100.0,精装,100.73,1995.0,10.92028194182468
